aid,title,publication_date,source_name,content,country,publisher,original_topics,other_metadata,mf_authorityvice,mf_authorityvirtue,mf_fairnessvice,mf_fairnessvirtue,mf_harmvice,mf_harmvirtue,mf_ingroupvice,mf_purityvirtue,mf_purityvice,mf_moralitygeneral,mf_ingroupvirtue,year
20190426224330572,"Roundup: British coalition's first budget raises tax, cuts public spending",6/23/10 12:00 AM,BulkLexisNexis,NA,"Federal Republic of Germany, Germany|Republic of France, France|United Kingdom of Great Britain and Northern Ireland, United Kingdom|United States",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Economic""}",0,2,1,2,3,4,1,1,1,2,3,2010
20190426224202616,Roundup: Bangladesh sees 1.83 bln USD foreign aid disbursement in July-May,6/21/10 12:00 AM,BulkLexisNexis,NA,United States|Bangladesh,Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Economic""}",0,0,0,0,0,0,6,0,0,0,0,2010
20190426224202640,News items from Asia-Pacific Desk of Xinhua,6/21/10 12:00 AM,BulkLexisNexis,NA,"Republic of Indonesia, Indonesia|Federal Republic of Germany, Germany|Macau Special Administrative Region, Macao|Bangladesh|New Zealand|Republic of India, India|Democratic Socialist Republic of Sri Lanka, Sri Lanka|People's Republic of China, China|Islamic Republic of Pakistan, Pakistan|United States|Socialist Republic of Vietnam, Vietnam|Republic of Paraguay, Paraguay|Malaysia|Kingdom of Cambodia, Cambodia|Hong Kong Special Administrative Region, Hong Kong|Republic of Singapore, Singapore|Islamic Republic of Afghanistan, Afghanistan|Union of Burma, Myanmar",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS""}",0,7,0,0,6,1,6,1,0,2,3,2010
20190426210640908,Jordan's budget deficit hits about 2 billion USD in 2009,2/28/10 12:00 AM,BulkLexisNexis,NA,"Hashemite Kingdom of Jordan, Jordan|United States",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Economic""}",0,0,0,0,0,0,3,0,0,0,0,2010
20190426222321396,Roundup: Danish gov't to drasticly cut social welfare to save money,5/26/10 12:00 AM,BulkLexisNexis,NA,"Kingdom of Denmark, Denmark|United States",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Economic""}",0,1,1,1,2,3,8,0,0,1,6,2010
20190426222340440,"Australians concern over asylum seekers and climate, survey reveals",5/30/10 12:00 AM,BulkLexisNexis,NA,"Commonwealth of Australia, Australia|People's Republic of China, China|United States|Islamic Republic of Afghanistan, Afghanistan|New Zealand",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Science \u0026 Technology""}",0,1,0,0,0,3,2,0,0,2,3,2010
20190426222340064,"Australians concern over asylum seekers and climate, survey reveals",5/30/10 12:00 AM,BulkLexisNexis,NA,"Commonwealth of Australia, Australia|People's Republic of China, China|United States|Islamic Republic of Afghanistan, Afghanistan|New Zealand",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Science \u0026 Technology""}",0,1,0,0,0,3,2,0,0,2,3,2010
20190426222321160,Roundup: Danish gov't to drasticly cut social welfare to save money,5/26/10 12:00 AM,BulkLexisNexis,NA,"Kingdom of Denmark, Denmark|United States",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Economic""}",0,1,1,1,2,3,8,0,0,1,6,2010
20190426220630416,"Libya to strengthen cooperation with China on oil, development aids: FM",5/13/10 12:00 AM,BulkLexisNexis,NA,"Libya|People's Republic of China, China",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""DOMESTIC NEWS; Political""}",0,0,0,0,0,0,4,0,0,0,1,2010
20190426220906664,"Libya to strengthen cooperation with China on oil, development aids: FM",5/13/10 12:00 AM,BulkLexisNexis,NA,"Libya|People's Republic of China, China",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""DOMESTIC NEWS; Political""}",0,0,0,0,0,0,4,0,0,0,1,2010
20190426220906788,"Xinhua Asia-Pacific news summary at 0600 GMT, May 13",5/13/10 12:00 AM,BulkLexisNexis,NA,"Kingdom of Thailand, Thailand|Commonwealth of Australia, Australia|Japan|United States|Islamic Republic of Afghanistan, Afghanistan|Republic of Korea, South Korea",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",0,2,0,0,3,1,0,0,0,0,3,2010
20190426220906812,News items from Asia-Pacific Desk of Xinhua,5/13/10 12:00 AM,BulkLexisNexis,NA,"Republic of Indonesia, Indonesia|Commonwealth of Australia, Australia|Macau Special Administrative Region, Macao|Taiwan|Brunei Darussalam, Brunei|New Zealand|Republic of the Philippines, Philippines|Japan|Federal Democratic Republic of Nepal, Patheka, Nepal|Lao People's Democratic Republic, Laos|Islamic Republic of Pakistan, Pakistan|United States|Socialist Republic of Vietnam, Vietnam|Kingdom of Thailand, Thailand|Malaysia|Kingdom of Cambodia, Cambodia|Hong Kong Special Administrative Region, Hong Kong|Republic of Singapore, Singapore|Islamic Republic of Afghanistan, Afghanistan|Union of Burma, Myanmar",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",2,10,1,0,6,0,6,0,0,2,1,2010
20190426220906928,Young Australians campaign for extra foreign aids,5/12/10 12:00 AM,BulkLexisNexis,NA,"Commonwealth of Australia, Australia|United States",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Science \u0026 Technology""}",1,0,0,0,0,1,2,0,0,2,2,2010
20190426220116940,Somali gov't calls on Nairobi-based aid agencies to relocate to Somalia,5/3/10 12:00 AM,BulkLexisNexis,NA,"Republic of Kenya, Kenya|Somalia",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",1,1,0,0,3,1,4,0,0,0,1,2010
20190426220907612,News Analysis: New British government marks huge change in political landscape,5/12/10 12:00 AM,BulkLexisNexis,NA,"United Kingdom of Great Britain and Northern Ireland, United Kingdom|United States|Islamic Republic of Afghanistan, Afghanistan",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",1,5,0,0,3,5,9,1,0,0,6,2010
20190426220907688,Young Australians campaign for extra foreign aids,5/12/10 12:00 AM,BulkLexisNexis,NA,"Commonwealth of Australia, Australia|United States",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Science \u0026 Technology""}",1,0,0,0,0,1,2,0,0,2,2,2010
20190426220318084,Somali gov't calls on Nairobi-based aid agencies to relocate to Somalia,5/3/10 12:00 AM,BulkLexisNexis,NA,"Republic of Kenya, Kenya|Somalia",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",1,1,0,0,3,1,4,0,0,0,1,2010
20190426220906360,News items from Asia-Pacific Desk of Xinhua,5/13/10 12:00 AM,BulkLexisNexis,NA,"Republic of Indonesia, Indonesia|Commonwealth of Australia, Australia|Macau Special Administrative Region, Macao|Taiwan|Brunei Darussalam, Brunei|New Zealand|Republic of the Philippines, Philippines|Japan|Federal Democratic Republic of Nepal, Patheka, Nepal|Lao People's Democratic Republic, Laos|Islamic Republic of Pakistan, Pakistan|United States|Socialist Republic of Vietnam, Vietnam|Kingdom of Thailand, Thailand|Malaysia|Kingdom of Cambodia, Cambodia|Hong Kong Special Administrative Region, Hong Kong|Republic of Singapore, Singapore|Islamic Republic of Afghanistan, Afghanistan|Union of Burma, Myanmar",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",2,10,1,0,6,0,6,0,0,2,1,2010
20190426220906432,"Xinhua Asia-Pacific news summary at 0600 GMT, May 13",5/13/10 12:00 AM,BulkLexisNexis,NA,"Kingdom of Thailand, Thailand|Commonwealth of Australia, Australia|Japan|United States|Islamic Republic of Afghanistan, Afghanistan|Republic of Korea, South Korea",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",0,2,0,0,3,1,0,0,0,0,3,2010
20190426220907136,News Analysis: New British government marks huge change in political landscape,5/12/10 12:00 AM,BulkLexisNexis,NA,"United Kingdom of Great Britain and Northern Ireland, United Kingdom|United States|Islamic Republic of Afghanistan, Afghanistan",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",1,5,0,0,3,5,9,1,0,0,6,2010
20190426215512384,Indonesia's emission cuts program to be funded domestically: President,4/27/10 12:00 AM,BulkLexisNexis,NA,"Republic of Indonesia, Indonesia|Japan|United States",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Science \u0026 Technology""}",2,2,0,0,0,0,1,0,0,0,1,2010
20190426215606208,Indonesia's emission cuts program to be funded domestically: President,4/27/10 12:00 AM,BulkLexisNexis,NA,"Republic of Indonesia, Indonesia|Japan|United States",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Science \u0026 Technology""}",2,2,0,0,0,0,1,0,0,0,1,2010
20190426223520908,Palestinian FM urges Israel to lift Gaza blockade immediately,6/16/10 12:00 AM,BulkLexisNexis,NA,"State of Israel, Israel|Republic of Finland, Finland",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",0,2,0,0,1,0,4,0,0,0,1,2010
20190426223520988,Fayyad: PNA works to stop depending on foreign aid,6/16/10 12:00 AM,BulkLexisNexis,NA,NA,Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",0,2,0,0,0,3,1,1,0,0,1,2010
20190426223521528,Palestinian FM urges Israel to lift Gaza blockade immediately,6/16/10 12:00 AM,BulkLexisNexis,NA,"State of Israel, Israel|Republic of Finland, Finland",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",0,2,0,0,1,0,4,0,0,0,1,2010
20190426223521600,Fayyad: PNA works to stop depending on foreign aid,6/16/10 12:00 AM,BulkLexisNexis,NA,NA,Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",0,2,0,0,0,3,1,1,0,0,1,2010
20190426223118980,Ugandan economy to grow at 6.4 percent in 2010/11 financial year,6/10/10 12:00 AM,BulkLexisNexis,NA,"Republic of Uganda, Uganda",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",0,1,0,0,0,0,1,0,0,0,2,2010
20190426223628032,News Analysis: What vast mineral wealth means to Afghanistan?,6/18/10 12:00 AM,BulkLexisNexis,NA,"Union of Soviet Socialist Republics|Islamic Republic of Pakistan, Pakistan|United States|Islamic Republic of Afghanistan, Afghanistan",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",1,4,0,0,4,6,5,5,2,0,4,2010
20190426223318668,Ugandan economy to grow at 6.4 percent in 2010/11 financial year,6/10/10 12:00 AM,BulkLexisNexis,NA,"Republic of Uganda, Uganda",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",0,1,0,0,0,0,1,0,0,0,2,2010
20190426223319076,Jordan's budget deficit stands at 43 mln USD in 1st four months,6/9/10 12:00 AM,BulkLexisNexis,NA,"Hashemite Kingdom of Jordan, Jordan|United States",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Economic""}",0,0,0,0,0,0,2,0,0,0,0,2010
20190426223319076,News items from Asia-Pacific Desk of Xinhua,6/9/10 12:00 AM,BulkLexisNexis,NA,"Republic of Indonesia, Indonesia|Commonwealth of Australia, Australia|Taiwan|Macau Special Administrative Region, Macao|Republic of Vanuatu, Vanuatu|Bangladesh|New Zealand|Republic of India, India|Republic of the Philippines, Philippines|Japan|Federal Democratic Republic of Nepal, Patheka, Nepal|Lao People's Democratic Republic, Laos|People's Republic of China, China|United States|Republic of Mozambique, Mozambique|Islamic Republic of Pakistan, Pakistan|Socialist Republic of Vietnam, Vietnam|Kingdom of Thailand, Thailand|Kingdom of Cambodia, Cambodia|Hong Kong Special Administrative Region, Hong Kong|Republic of Singapore, Singapore|Islamic Republic of Afghanistan, Afghanistan|Union of Burma, Myanmar",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS""}",1,2,0,0,13,3,10,0,0,0,3,2010
20190426223822372,News Analysis: What vast mineral wealth means to Afghanistan?,6/18/10 12:00 AM,BulkLexisNexis,NA,"Union of Soviet Socialist Republics|Islamic Republic of Pakistan, Pakistan|United States|Islamic Republic of Afghanistan, Afghanistan",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",1,4,0,0,4,6,5,5,2,0,4,2010
20190426221520416,Pakistan to raise defense budget by 31 pct in 2010-11,5/22/10 12:00 AM,BulkLexisNexis,NA,"Islamic Republic of Pakistan, Pakistan|United States|Islamic Republic of Afghanistan, Afghanistan",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Science \u0026 Technology""}",0,0,0,0,1,5,1,0,0,0,1,2010
20190426222017956,Australia coalition calls for inquiry into foreign aid budget,5/23/10 12:00 AM,BulkLexisNexis,NA,"Commonwealth of Australia, Australia|United States",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",0,0,0,0,0,0,5,0,0,2,2,2010
20190426221512848,WB expects Nepal's GDP growth rate to reach 3.5 pct,5/19/10 12:00 AM,BulkLexisNexis,NA,"Federal Democratic Republic of Nepal, Patheka, Nepal",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Science \u0026 Technology""}",0,2,0,0,2,1,2,0,1,0,1,2010
20190426221761136,Danish gov't proposes drastic cuts in social welfare,5/25/10 12:00 AM,BulkLexisNexis,NA,"Kingdom of Denmark, Denmark|United States",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Economic""}",0,1,1,1,0,3,3,1,0,1,5,2010
20190426221819840,Australian Foreign Minister defends foreign aid spending,5/24/10 12:00 AM,BulkLexisNexis,NA,"Commonwealth of Australia, Australia|United States|Independent State of Papua New Guinea, Papua New Guinea",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",0,0,0,0,0,1,5,0,0,2,2,2010
20190426221819864,News items from Asia-Pacific Desk of Xinhua,5/24/10 12:00 AM,BulkLexisNexis,NA,"Republic of Indonesia, Indonesia|State of Israel, Israel|Taiwan|Macau Special Administrative Region, Macao|Bangladesh|Republic of India, India|Japan|Republic of the Philippines, Philippines|Commonwealth of Australia, Australia|Federal Democratic Republic of Nepal, Patheka, Nepal|Lao People's Democratic Republic, Laos|United States|Socialist Republic of Vietnam, Vietnam|Kingdom of Thailand, Thailand|Malaysia|Kingdom of Cambodia, Cambodia|Hong Kong Special Administrative Region, Hong Kong|Republic of Singapore, Singapore",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS""}",0,3,0,1,7,8,13,0,1,0,1,2010
20190426221820016,Australia coalition calls for inquiry into foreign aid budget,5/23/10 12:00 AM,BulkLexisNexis,NA,"Commonwealth of Australia, Australia|United States",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",0,0,0,0,0,0,5,0,0,2,2,2010
20190426221760524,Danish gov't proposes drastic cuts in social welfare,5/25/10 12:00 AM,BulkLexisNexis,NA,"Kingdom of Denmark, Denmark|United States",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Economic""}",0,1,1,1,0,3,3,1,0,1,5,2010
20190426221247704,Foreign aid disbursement hits record high in Bangladesh,5/16/10 12:00 AM,BulkLexisNexis,NA,United States|Bangladesh,Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Economic""}",0,0,0,0,0,0,6,0,0,0,0,2010
20190426221247736,News items from Asia-Pacific Desk of Xinhua,5/16/10 12:00 AM,BulkLexisNexis,NA,"Republic of Indonesia, Indonesia|Commonwealth of Australia, Australia|Bangladesh|New Zealand|Republic of India, India|Republic of the Philippines, Philippines|Japan|Democratic Socialist Republic of Sri Lanka, Sri Lanka|Federal Democratic Republic of Nepal, Patheka, Nepal|People's Republic of China, China|Islamic Republic of Pakistan, Pakistan|United States|Socialist Republic of Vietnam, Vietnam|Kingdom of Thailand, Thailand|Hong Kong Special Administrative Region, Hong Kong|Republic of Singapore, Singapore|Islamic Republic of Afghanistan, Afghanistan|Republic of Haiti, Haiti|Union of Burma, Myanmar",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS""}",3,10,0,0,19,4,3,0,0,1,2,2010
20190426221247356,News items from Asia-Pacific Desk of Xinhua,5/16/10 12:00 AM,BulkLexisNexis,NA,"Republic of Indonesia, Indonesia|Commonwealth of Australia, Australia|Bangladesh|New Zealand|Republic of India, India|Republic of the Philippines, Philippines|Japan|Democratic Socialist Republic of Sri Lanka, Sri Lanka|Federal Democratic Republic of Nepal, Patheka, Nepal|People's Republic of China, China|Islamic Republic of Pakistan, Pakistan|United States|Socialist Republic of Vietnam, Vietnam|Kingdom of Thailand, Thailand|Hong Kong Special Administrative Region, Hong Kong|Republic of Singapore, Singapore|Islamic Republic of Afghanistan, Afghanistan|Republic of Haiti, Haiti|Union of Burma, Myanmar",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS""}",3,10,0,0,19,4,3,0,0,1,2,2010
